"DISEASE";"DISEASE_DESCRIPTION";"WHO_zone";"YEAR";"Total_Cases";"ANTIGEN_DESCRIPTION";"ANTIGEN";"Target";"Doses"
"PERTUSSIS";"Pertussis";"WPR";2011.0;52282.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";25182840.0;24066215.0
"PERTUSSIS";"Pertussis";"WPR";2011.0;52282.0;"DTP-containing vaccine, 1st dose";"DTPCV1";25269604.0;24293268.0
"PERTUSSIS";"Pertussis";"WPR";2012.0;43264.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";26084965.0;24876430.0
"PERTUSSIS";"Pertussis";"WPR";2012.0;43264.0;"DTP-containing vaccine, 1st dose";"DTPCV1";26326618.0;25166779.0
"PERTUSSIS";"Pertussis";"WPR";2013.0;22717.0;"DTP-containing vaccine, 1st dose";"DTPCV1";26137751.0;24521017.0
"PERTUSSIS";"Pertussis";"WPR";2013.0;22717.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";26454284.0;24271048.0
"PERTUSSIS";"Pertussis";"WPR";2014.0;19162.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";25838939.0;24751382.0
"PERTUSSIS";"Pertussis";"WPR";2014.0;19162.0;"DTP-containing vaccine, 1st dose";"DTPCV1";25877337.0;25040027.0
"PERTUSSIS";"Pertussis";"WPR";2015.0;34704.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";25755849.0;24208323.0
"PERTUSSIS";"Pertussis";"WPR";2015.0;34704.0;"DTP-containing vaccine, 1st dose";"DTPCV1";25195998.0;24019010.0
"PERTUSSIS";"Pertussis";"WPR";2016.0;30520.0;"DTP-containing vaccine, 1st dose";"DTPCV1";25037836.0;24262266.0
"PERTUSSIS";"Pertussis";"WPR";2016.0;30520.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";24212445.0;23469576.0
"PERTUSSIS";"Pertussis";"WPR";2017.0;27720.0;"DTP-containing vaccine, 1st dose";"DTPCV1";26846943.0;25732841.0
"PERTUSSIS";"Pertussis";"WPR";2017.0;27720.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";27090972.0;25855087.0
"PERTUSSIS";"Pertussis";"WPR";2018.0;53491.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";24056747.0;22299064.0
"PERTUSSIS";"Pertussis";"WPR";2018.0;53491.0;"Pertussis-containing vaccine, 4th dose (1st booster)";"PERCV4";20567479.0;20434827.0
"PERTUSSIS";"Pertussis";"WPR";2018.0;53491.0;"DTP-containing vaccine, 1st dose";"DTPCV1";23774949.0;22168513.0
"PERTUSSIS";"Pertussis";"WPR";2019.0;63592.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";22008152.0;20804604.0
"PERTUSSIS";"Pertussis";"WPR";2019.0;63592.0;"Pertussis-containing vaccine, 4th dose (1st booster)";"PERCV4";2310552.0;2191034.0
"PERTUSSIS";"Pertussis";"WPR";2019.0;63592.0;"DTP-containing vaccine, 1st dose";"DTPCV1";22052229.0;21060875.0
"PERTUSSIS";"Pertussis";"WPR";2020.0;11589.0;"DTP-containing vaccine, 1st dose";"DTPCV1";19886584.0;19015250.0
"PERTUSSIS";"Pertussis";"WPR";2020.0;11589.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";20981438.0;19953153.0
"PERTUSSIS";"Pertussis";"WPR";2020.0;11589.0;"Pertussis-containing vaccine, 4th dose (1st booster)";"PERCV4";17489340.0;17149391.0
"PERTUSSIS";"Pertussis";"WPR";2021.0;11142.0;"Pertussis-containing vaccine, 4th dose (1st booster)";"PERCV4";17610398.0;17117063.0
"PERTUSSIS";"Pertussis";"WPR";2021.0;11142.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";17815568.0;16279127.0
"PERTUSSIS";"Pertussis";"WPR";2021.0;11142.0;"DTP-containing vaccine, 1st dose";"DTPCV1";17259410.0;15877642.0
"PERTUSSIS";"Pertussis";"WPR";2021.0;11142.0;"Pertussis-containing vaccine, pregnant women";"PERCV_PW";5381.0;34325.0
"PERTUSSIS";"Pertussis";"WPR";2022.0;38981.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";15739406.0;14704081.0
"PERTUSSIS";"Pertussis";"WPR";2022.0;38981.0;"DTP-containing vaccine, 1st dose";"DTPCV1";15322424.0;14419064.0
"PERTUSSIS";"Pertussis";"WPR";2022.0;38981.0;"Pertussis-containing vaccine, 4th dose (1st booster)";"PERCV4";14533381.0;14004088.0
"PERTUSSIS";"Pertussis";"WPR";2022.0;38981.0;"Pertussis-containing vaccine, pregnant women";"PERCV_PW";2135840.0;801155.0
"POLIO";"Poliomyelitis";"AFR";1999.0;2861.0;"Polio, 3rd dose";"POL3";16024200.0;7846312.0
"POLIO";"Poliomyelitis";"AFR";2000.0;1863.0;"Polio, 3rd dose";"POL3";21456048.0;11042855.0
"POLIO";"Poliomyelitis";"AFR";2001.0;70.0;"Polio, 3rd dose";"POL3";19282765.0;10967461.0
"POLIO";"Poliomyelitis";"AFR";2002.0;212.0;"Polio, 3rd dose";"POL3";24845976.0;12992095.0
"POLIO";"Poliomyelitis";"AFR";2003.0;446.0;"Polio, 3rd dose";"POL3";20173873.0;14470032.0
"POLIO";"Poliomyelitis";"AFR";2004.0;934.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";1269884.0;977663.0
"POLIO";"Poliomyelitis";"AFR";2004.0;934.0;"Polio, 3rd dose";"POL3";21097902.0;15653385.0
"POLIO";"Poliomyelitis";"AFR";2005.0;885.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";1042511.0;1056676.0
"POLIO";"Poliomyelitis";"AFR";2005.0;885.0;"Polio, 3rd dose";"POL3";26639946.0;18582700.0
"POLIO";"Poliomyelitis";"AFR";2006.0;1213.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";1064737.0;1105077.0
"POLIO";"Poliomyelitis";"AFR";2006.0;1213.0;"Polio, 3rd dose";"POL3";3047232.0;20734898.0
"POLIO";"Poliomyelitis";"AFR";2007.0;438.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";1057509.0;1097737.0
"POLIO";"Poliomyelitis";"AFR";2007.0;438.0;"Polio, 3rd dose";"POL3";1057509.0;22395832.0
"POLIO";"Poliomyelitis";"AFR";2008.0;996.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";1045301.0;1137037.0
"POLIO";"Poliomyelitis";"AFR";2008.0;996.0;"Polio, 3rd dose";"POL3";27016730.0;21857741.0
"POLIO";"Poliomyelitis";"AFR";2009.0;855.0;"Polio, 3rd dose";"POL3";28421625.0;22391282.0
"POLIO";"Poliomyelitis";"AFR";2009.0;855.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";1071150.0;145862.0
"POLIO";"Poliomyelitis";"AFR";2010.0;709.0;"Polio, 3rd dose";"POL3";29573827.0;24840967.0
"POLIO";"Poliomyelitis";"AFR";2010.0;709.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";1084562.0;749597.0
"POLIO";"Poliomyelitis";"AFR";2011.0;398.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";1092576.0;972833.0
"POLIO";"Poliomyelitis";"AFR";2011.0;398.0;"Polio, 3rd dose";"POL3";30589625.0;24113340.0
"POLIO";"Poliomyelitis";"AFR";2012.0;168.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";1092604.0;909953.0
"POLIO";"Poliomyelitis";"AFR";2012.0;168.0;"Polio, 3rd dose";"POL3";27016439.0;25232233.0
"POLIO";"Poliomyelitis";"AFR";2013.0;93.0;"Polio, 3rd dose";"POL3";31416388.0;27955332.0
"POLIO";"Poliomyelitis";"AFR";2013.0;93.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";1085178.0;1002883.0
"POLIO";"Poliomyelitis";"AFR";2014.0;19.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";1059660.0;1018641.0
"POLIO";"Poliomyelitis";"AFR";2014.0;19.0;"Polio, 3rd dose";"POL3";33873643.0;30761410.0
"POLIO";"Poliomyelitis";"AFR";2015.0;18.0;"Polio, 3rd dose";"POL3";27621014.0;24774398.0
"POLIO";"Poliomyelitis";"AFR";2015.0;18.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";11068873.0;5527251.0
"POLIO";"Poliomyelitis";"AFR";2016.0;5.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";17405005.0;11391148.0
"POLIO";"Poliomyelitis";"AFR";2016.0;5.0;"Polio, 3rd dose";"POL3";28041886.0;24983893.0
"POLIO";"Poliomyelitis";"AFR";2017.0;22.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";25536190.0;19706234.0
"POLIO";"Poliomyelitis";"AFR";2017.0;22.0;"Polio, 3rd dose";"POL3";36288497.0;33236993.0
"POLIO";"Poliomyelitis";"AFR";2018.0;65.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";34775326.0;28501795.0
"POLIO";"Poliomyelitis";"AFR";2018.0;65.0;"Polio, 3rd dose";"POL3";36056114.0;33016442.0
"POLIO";"Poliomyelitis";"AFR";2019.0;328.0;"Polio, 3rd dose";"POL3";36798758.0;33275610.0
"POLIO";"Poliomyelitis";"AFR";2019.0;328.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";36538524.0;32389981.0
"POLIO";"Poliomyelitis";"AFR";2020.0;563.0;"Polio, 3rd dose";"POL3";36980541.0;32151948.0
"POLIO";"Poliomyelitis";"AFR";2020.0;563.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";37811104.0;33521627.0
"POLIO";"Poliomyelitis";"AFR";2021.0;543.0;"Polio, 3rd dose";"POL3";38574839.0;33057861.0
"POLIO";"Poliomyelitis";"AFR";2021.0;543.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";37438261.0;32066730.0
"POLIO";"Poliomyelitis";"AFR";2021.0;543.0;"Inactivated polio-containing vaccine, 2nd dose";"IPV2";11521286.0;1764973.0
"POLIO";"Poliomyelitis";"AFR";2021.0;543.0;"Fractional inactivated polio-containing vaccine, 1st dose";"IPV1_FRAC";234932.0;176133.0
"POLIO";"Poliomyelitis";"AFR";2022.0;694.0;"Inactivated polio-containing vaccine, 2nd dose";"IPV2";17386268.0;9151697.0
"POLIO";"Poliomyelitis";"AFR";2022.0;694.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";40455833.0;36252646.0
"POLIO";"Poliomyelitis";"AFR";2022.0;694.0;"Polio, 3rd dose";"POL3";40455833.0;34907024.0
"POLIO";"Poliomyelitis";"AMR";2000.0;12.0;"Polio, 3rd dose";"POL3";10384788.0;9487280.0
"POLIO";"Poliomyelitis";"AMR";2001.0;9.0;"Polio, 3rd dose";"POL3";8826758.0;8014597.0
"POLIO";"Poliomyelitis";"AMR";2014.0;1.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";3707474.0;3496556.0
"POLIO";"Poliomyelitis";"AMR";2014.0;1.0;"Polio, 3rd dose";"POL3";10310594.0;9017557.0
"POLIO";"Poliomyelitis";"AMR";2016.0;4.0;"Polio, 3rd dose";"POL3";10451421.0;8787574.0
"POLIO";"Poliomyelitis";"AMR";2016.0;4.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";10446218.0;8963852.0
"POLIO";"Poliomyelitis";"AMR";2022.0;1.0;"Inactivated polio-containing vaccine, 2nd dose";"IPV2";7861460.0;6637001.0
"POLIO";"Poliomyelitis";"AMR";2022.0;1.0;"Polio, 3rd dose";"POL3";8717779.0;7000376.0
"POLIO";"Poliomyelitis";"AMR";2022.0;1.0;"Fractional inactivated polio-containing vaccine, 2nd dose";"IPV2_FRAC";428447.0;342991.0
"POLIO";"Poliomyelitis";"AMR";2022.0;1.0;"Fractional inactivated polio-containing vaccine, 1st dose";"IPV1_FRAC";428447.0;344440.0
"POLIO";"Poliomyelitis";"AMR";2022.0;1.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";8284530.0;7218522.0
"POLIO";"Poliomyelitis";"EMR";1999.0;914.0;"Polio, 3rd dose";"POL3";12503577.0;10337187.0
"POLIO";"Poliomyelitis";"EMR";2000.0;505.0;"Polio, 3rd dose";"POL3";14140334.0;10315394.0
"POLIO";"Poliomyelitis";"EMR";2001.0;143.0;"Polio, 3rd dose";"POL3";13201651.0;10606331.0
"POLIO";"Poliomyelitis";"EMR";2002.0;110.0;"Polio, 3rd dose";"POL3";12756544.0;9704234.0
"POLIO";"Poliomyelitis";"EMR";2003.0;113.0;"Polio, 3rd dose";"POL3";12961116.0;10038215.0
"POLIO";"Poliomyelitis";"EMR";2004.0;186.0;"Polio, 3rd dose";"POL3";14335514.0;11215345.0
"POLIO";"Poliomyelitis";"EMR";2005.0;728.0;"Polio, 3rd dose";"POL3";14362505.0;12091240.0
"POLIO";"Poliomyelitis";"EMR";2006.0;107.0;"Polio, 3rd dose";"POL3";275415.0;12440630.0
"POLIO";"Poliomyelitis";"EMR";2007.0;58.0;"Polio, 3rd dose";"POL3";1005197.0;13136257.0
"POLIO";"Poliomyelitis";"EMR";2008.0;175.0;"Polio, 3rd dose";"POL3";15844231.0;13434849.0
"POLIO";"Poliomyelitis";"EMR";2009.0;178.0;"Polio, 3rd dose";"POL3";14667983.0;13039775.0
"POLIO";"Poliomyelitis";"EMR";2010.0;175.0;"Polio, 3rd dose";"POL3";15602932.0;14792990.0
"POLIO";"Poliomyelitis";"EMR";2011.0;297.0;"Polio, 3rd dose";"POL3";14769244.0;13738604.0
"POLIO";"Poliomyelitis";"EMR";2012.0;124.0;"Polio, 3rd dose";"POL3";16560650.0;15119886.0
"POLIO";"Poliomyelitis";"EMR";2013.0;389.0;"Polio, 3rd dose";"POL3";16379266.0;15125822.0
"POLIO";"Poliomyelitis";"EMR";2014.0;342.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";1184482.0;1034904.0
"POLIO";"Poliomyelitis";"EMR";2014.0;342.0;"Polio, 3rd dose";"POL3";17547874.0;15963158.0
"POLIO";"Poliomyelitis";"EMR";2015.0;76.0;"Polio, 3rd dose";"POL3";18007058.0;15899114.0
"POLIO";"Poliomyelitis";"EMR";2015.0;76.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";10528284.0;4015007.0
"POLIO";"Poliomyelitis";"EMR";2016.0;33.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";12029693.0;8989235.0
"POLIO";"Poliomyelitis";"EMR";2016.0;33.0;"Polio, 3rd dose";"POL3";17705258.0;15626296.0
"POLIO";"Poliomyelitis";"EMR";2017.0;96.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";14401657.0;10105478.0
"POLIO";"Poliomyelitis";"EMR";2017.0;96.0;"Polio, 3rd dose";"POL3";18972467.0;17098268.0
"POLIO";"Poliomyelitis";"EMR";2018.0;45.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";16910006.0;13619330.0
"POLIO";"Poliomyelitis";"EMR";2018.0;45.0;"Polio, 3rd dose";"POL3";19202795.0;16804060.0
"POLIO";"Poliomyelitis";"EMR";2019.0;26.0;"Polio, 3rd dose";"POL3";19458742.0;17641788.0
"POLIO";"Poliomyelitis";"EMR";2019.0;26.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";19303524.0;17508112.0
"POLIO";"Poliomyelitis";"EMR";2019.0;26.0;"Fractional inactivated polio-containing vaccine, 2nd dose";"IPV2_FRAC";135585.0;136848.0
"POLIO";"Poliomyelitis";"EMR";2019.0;26.0;"Fractional inactivated polio-containing vaccine, 1st dose";"IPV1_FRAC";135585.0;135676.0
"POLIO";"Poliomyelitis";"EMR";2020.0;547.0;"Polio, 3rd dose";"POL3";18689928.0;16520819.0
"POLIO";"Poliomyelitis";"EMR";2020.0;547.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";18658847.0;16560620.0
"POLIO";"Poliomyelitis";"EMR";2021.0;124.0;"Polio, 3rd dose";"POL3";18561420.0;16142853.0
"POLIO";"Poliomyelitis";"EMR";2021.0;124.0;"Inactivated polio-containing vaccine, 2nd dose";"IPV2";16485755.0;8822806.0
"POLIO";"Poliomyelitis";"EMR";2021.0;124.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";18265786.0;16381425.0
"POLIO";"Poliomyelitis";"EMR";2021.0;124.0;"Fractional inactivated polio-containing vaccine, 1st dose";"IPV1_FRAC";136067.0;137917.0
"POLIO";"Poliomyelitis";"EMR";2021.0;124.0;"Fractional inactivated polio-containing vaccine, 2nd dose";"IPV2_FRAC";136067.0;135917.0
"POLIO";"Poliomyelitis";"EMR";2022.0;168.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";17108257.0;16263526.0
"POLIO";"Poliomyelitis";"EMR";2022.0;168.0;"Inactivated polio-containing vaccine, 2nd dose";"IPV2";17114601.0;14218452.0
"POLIO";"Poliomyelitis";"EMR";2022.0;168.0;"Fractional inactivated polio-containing vaccine, 2nd dose";"IPV2_FRAC";141241.0;142562.0
"POLIO";"Poliomyelitis";"EMR";2022.0;168.0;"Polio, 3rd dose";"POL3";17134678.0;15842945.0
"POLIO";"Poliomyelitis";"EMR";2022.0;168.0;"Fractional inactivated polio-containing vaccine, 1st dose";"IPV1_FRAC";141241.0;141177.0
"POLIO";"Poliomyelitis";"EUR";2001.0;3.0;"Polio, 3rd dose";"POL3";6402066.0;6001090.0
"POLIO";"Poliomyelitis";"EUR";2010.0;478.0;"Polio, 3rd dose";"POL3";8138275.0;7673088.0
"POLIO";"Poliomyelitis";"EUR";2010.0;478.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";94026.0;93946.0
"POLIO";"Poliomyelitis";"EUR";2014.0;53.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";2739200.0;2660216.0
"POLIO";"Poliomyelitis";"EUR";2014.0;53.0;"Polio, 3rd dose";"POL3";7592232.0;7312477.0
"POLIO";"Poliomyelitis";"EUR";2015.0;2.0;"Polio, 3rd dose";"POL3";8545576.0;8212292.0
"POLIO";"Poliomyelitis";"EUR";2015.0;2.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";3282013.0;3137904.0
"POLIO";"Poliomyelitis";"EUR";2020.0;1.0;"Fractional inactivated polio-containing vaccine, 2nd dose";"IPV2_FRAC";23468.0;21461.0
"POLIO";"Poliomyelitis";"EUR";2020.0;1.0;"Fractional inactivated polio-containing vaccine, 1st dose";"IPV1_FRAC";368464.0;358474.0
"POLIO";"Poliomyelitis";"EUR";2020.0;1.0;"Polio, 3rd dose";"POL3";8207549.0;7683219.0
"POLIO";"Poliomyelitis";"EUR";2020.0;1.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";5678694.0;5140789.0
"POLIO";"Poliomyelitis";"EUR";2021.0;37.0;"Polio, 3rd dose";"POL3";7310659.0;7240149.0
"POLIO";"Poliomyelitis";"EUR";2021.0;37.0;"Fractional inactivated polio-containing vaccine, 1st dose";"IPV1_FRAC";326914.0;312546.0
"POLIO";"Poliomyelitis";"EUR";2021.0;37.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";4555930.0;4509082.0
"POLIO";"Poliomyelitis";"EUR";2021.0;37.0;"Inactivated polio-containing vaccine, 2nd dose";"IPV2";3325890.0;3090125.0
"POLIO";"Poliomyelitis";"EUR";2022.0;1.0;"Polio, 3rd dose";"POL3";7163397.0;6757384.0
"POLIO";"Poliomyelitis";"EUR";2022.0;1.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";4091546.0;3877585.0
"POLIO";"Poliomyelitis";"EUR";2022.0;1.0;"Inactivated polio-containing vaccine, 2nd dose";"IPV2";3128681.0;2770187.0
"POLIO";"Poliomyelitis";"SEAR";1999.0;3365.0;"Polio, 3rd dose";"POL3";31691243.0;29714377.0
"POLIO";"Poliomyelitis";"SEAR";2000.0;591.0;"Polio, 3rd dose";"POL3";35693906.0;35621247.0
"POLIO";"Poliomyelitis";"SEAR";2001.0;268.0;"Polio, 3rd dose";"POL3";35995367.0;34102560.0
"POLIO";"Poliomyelitis";"SEAR";2002.0;1600.0;"Polio, 3rd dose";"POL3";36464574.0;34356455.0
"POLIO";"Poliomyelitis";"SEAR";2003.0;225.0;"Polio, 3rd dose";"POL3";37068687.0;34160383.0
"POLIO";"Poliomyelitis";"SEAR";2004.0;134.0;"Polio, 3rd dose";"POL3";36951544.0;34548071.0
"POLIO";"Poliomyelitis";"SEAR";2005.0;419.0;"Polio, 3rd dose";"POL3";37294374.0;34400964.0
"POLIO";"Poliomyelitis";"SEAR";2006.0;702.0;"Polio, 3rd dose";"POL3";30784387.0;35077663.0
"POLIO";"Poliomyelitis";"SEAR";2007.0;894.0;"Polio, 3rd dose";"POL3";30646906.0;34397206.0
"POLIO";"Poliomyelitis";"SEAR";2008.0;565.0;"Polio, 3rd dose";"POL3";36982901.0;35800045.0
"POLIO";"Poliomyelitis";"SEAR";2009.0;756.0;"Polio, 3rd dose";"POL3";36676065.0;35455088.0
"POLIO";"Poliomyelitis";"SEAR";2010.0;50.0;"Polio, 3rd dose";"POL3";36940317.0;33633470.0
"POLIO";"Poliomyelitis";"SEAR";2011.0;1.0;"Polio, 3rd dose";"POL3";36736202.0;32381097.0
"POLIO";"Poliomyelitis";"SEAR";2015.0;2.0;"Polio, 3rd dose";"POL3";36473810.0;32866756.0
"POLIO";"Poliomyelitis";"SEAR";2015.0;2.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";30527939.0;3575743.0
"POLIO";"Poliomyelitis";"SEAR";2018.0;1.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";6435178.0;4523240.0
"POLIO";"Poliomyelitis";"SEAR";2018.0;1.0;"Fractional inactivated polio-containing vaccine, 1st dose";"IPV1_FRAC";26630761.0;24902614.0
"POLIO";"Poliomyelitis";"SEAR";2018.0;1.0;"Fractional inactivated polio-containing vaccine, 2nd dose";"IPV2_FRAC";26630761.0;22781814.0
"POLIO";"Poliomyelitis";"SEAR";2018.0;1.0;"Polio, 3rd dose";"POL3";33743825.0;32983179.0
"POLIO";"Poliomyelitis";"SEAR";2019.0;6.0;"Polio, 3rd dose";"POL3";36911308.0;34561069.0
"POLIO";"Poliomyelitis";"SEAR";2019.0;6.0;"Fractional inactivated polio-containing vaccine, 2nd dose";"IPV2_FRAC";30493424.0;25878629.0
"POLIO";"Poliomyelitis";"SEAR";2019.0;6.0;"Fractional inactivated polio-containing vaccine, 1st dose";"IPV1_FRAC";30564176.0;27137084.0
"POLIO";"Poliomyelitis";"SEAR";2019.0;6.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";6417884.0;5200812.0
"POLIO";"Poliomyelitis";"SEAR";2022.0;1.0;"Inactivated polio-containing vaccine, 2nd dose";"IPV2";98957.0;28433.0
"POLIO";"Poliomyelitis";"SEAR";2022.0;1.0;"Fractional inactivated polio-containing vaccine, 1st dose";"IPV1_FRAC";30541363.0;29493121.0
"POLIO";"Poliomyelitis";"SEAR";2022.0;1.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";5382358.0;4732058.0
"POLIO";"Poliomyelitis";"SEAR";2022.0;1.0;"Polio, 3rd dose";"POL3";35923721.0;34520600.0
"POLIO";"Poliomyelitis";"SEAR";2022.0;1.0;"Fractional inactivated polio-containing vaccine, 2nd dose";"IPV2_FRAC";30515418.0;28830882.0
"POLIO";"Poliomyelitis";"WPR";1999.0;1.0;"Polio, 3rd dose";"POL3";3138828.0;4051580.0
"POLIO";"Poliomyelitis";"WPR";2001.0;3.0;"Polio, 3rd dose";"POL3";17548989.0;15616960.0
"POLIO";"Poliomyelitis";"WPR";2004.0;2.0;"Polio, 3rd dose";"POL3";43476492.0;42011629.0
"POLIO";"Poliomyelitis";"WPR";2005.0;1.0;"Polio, 3rd dose";"POL3";18226619.0;17184395.0
"POLIO";"Poliomyelitis";"WPR";2006.0;1.0;"Polio, 3rd dose";"POL3";2349776.0;18903759.0
"POLIO";"Poliomyelitis";"WPR";2011.0;21.0;"Polio, 3rd dose";"POL3";25407689.0;24422569.0
"POLIO";"Poliomyelitis";"WPR";2012.0;2.0;"Polio, 3rd dose";"POL3";26334570.0;25535187.0
"POLIO";"Poliomyelitis";"WPR";2015.0;8.0;"Polio, 3rd dose";"POL3";25261072.0;24607575.0
"POLIO";"Poliomyelitis";"WPR";2015.0;8.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";2163826.0;2196829.0
"POLIO";"Poliomyelitis";"WPR";2018.0;26.0;"Polio, 3rd dose";"POL3";25608758.0;24230388.0
"POLIO";"Poliomyelitis";"WPR";2018.0;26.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";20728941.0;20240734.0
"POLIO";"Poliomyelitis";"WPR";2019.0;18.0;"Polio, 3rd dose";"POL3";22267882.0;21289850.0
"POLIO";"Poliomyelitis";"WPR";2019.0;18.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";22240519.0;20791049.0
"POLIO";"Poliomyelitis";"WPR";2019.0;18.0;"Fractional inactivated polio-containing vaccine, 2nd dose";"IPV2_FRAC";1030.0;780.0
"POLIO";"Poliomyelitis";"WPR";2020.0;2.0;"Fractional inactivated polio-containing vaccine, 2nd dose";"IPV2_FRAC";1343.0;1032.0
"POLIO";"Poliomyelitis";"WPR";2020.0;2.0;"Fractional inactivated polio-containing vaccine, 1st dose";"IPV1_FRAC";1343.0;1218.0
"POLIO";"Poliomyelitis";"WPR";2020.0;2.0;"Inactivated polio-containing vaccine, 1st dose";"IPV1";20018116.0;18834035.0
"POLIO";"Poliomyelitis";"WPR";2020.0;2.0;"Polio, 3rd dose";"POL3";19999569.0;18754142.0
"RUBELLA";"Rubella";"AFR";2004.0;4452.0;"Rubella-containing vaccine, 1st dose";"RCV1";20397.0;18485.0
"RUBELLA";"Rubella";"AFR";2005.0;2868.0;"Rubella-containing vaccine, 1st dose";"RCV1";20239.0;18080.0
"RUBELLA";"Rubella";"AFR";2006.0;2457.0;"Rubella-containing vaccine, 1st dose";"RCV1";19041.0;17521.0
"RUBELLA";"Rubella";"AFR";2007.0;3993.0;"Rubella-containing vaccine, 1st dose";"RCV1";18258.0;16661.0
"RUBELLA";"Rubella";"AFR";2008.0;16297.0;"Rubella-containing vaccine, 1st dose";"RCV1";17650.0;15814.0
"RUBELLA";"Rubella";"AFR";2009.0;17422.0;"Rubella-containing vaccine, 1st dose";"RCV1";16664.0;15587.0
"RUBELLA";"Rubella";"AFR";2010.0;2754.0;"Rubella-containing vaccine, 1st dose";"RCV1";16177.0;14484.0
"RUBELLA";"Rubella";"AFR";2011.0;16190.0;"Rubella-containing vaccine, 1st dose";"RCV1";26117.0;24932.0
"RUBELLA";"Rubella";"AFR";2012.0;10850.0;"Rubella-containing vaccine, 1st dose";"RCV1";15845.0;14196.0
"RUBELLA";"Rubella";"AFR";2013.0;13739.0;"Rubella-containing vaccine, 1st dose";"RCV1";1036096.0;921508.0
"RUBELLA";"Rubella";"AFR";2014.0;7402.0;"Rubella-containing vaccine, 1st dose";"RCV1";3674722.0;3499151.0
"RUBELLA";"Rubella";"AFR";2015.0;5302.0;"Rubella-containing vaccine, 1st dose";"RCV1";4264082.0;4179050.0
"RUBELLA";"Rubella";"AFR";2016.0;4157.0;"Rubella-containing vaccine, 1st dose";"RCV1";5108336.0;4755498.0
"RUBELLA";"Rubella";"AFR";2017.0;6166.0;"Rubella-containing vaccine, 1st dose";"RCV1";10629419.0;9430718.0
"RUBELLA";"Rubella";"AFR";2018.0;11787.0;"Rubella-containing vaccine, 1st dose";"RCV1";14423454.0;12986770.0
"RUBELLA";"Rubella";"AFR";2019.0;6027.0;"Rubella-containing vaccine, 1st dose";"RCV1";12271483.0;11442998.0
"RUBELLA";"Rubella";"AFR";2020.0;4887.0;"Rubella-containing vaccine, 1st dose";"RCV1";14969005.0;13736705.0
